id,time,long,lati,status,speed
22226,06:57:27,114.2771,22.728201,0,0
22226,05:55:27,114.277199,22.728001,0,0
22226,04:33:47,114.277199,22.7281,0,0
22226,11:58:02,114.277199,22.7281,0,0
22226,12:00:00,114.277199,22.7281,0,0
22226,12:29:32,114.277298,22.728201,0,0
22226,12:15:45,114.277298,22.7283,0,0
22226,01:11:03,114.278603,22.7244,0,0
22226,01:26:49,114.278603,22.7244,0,0
22226,01:33:41,114.278603,22.7244,0,0
22226,01:56:19,114.278603,22.7244,0,0
22226,02:22:53,114.278702,22.7241,0,0
22226,02:13:03,114.278702,22.7243,0,0
22226,01:42:33,114.278702,22.724501,0,0
22226,01:49:25,114.278702,22.724501,0,0
22226,02:52:25,114.278801,22.724199,0,0
22226,03:16:02,114.278801,22.724199,0,0
22226,03:27:51,114.278801,22.724199,0,0
22226,03:29:48,114.278801,22.724199,0,0
22226,00:05:09,114.278801,22.7244,0,0
22226,13:01:01,114.287498,22.719299,0,26
22226,11:43:16,114.290001,22.724001,0,25
22226,13:07:54,114.290398,22.724501,0,0
22226,23:16:20,114.327599,22.700899,0,33
22226,11:23:35,114.371002,22.7083,0,19
22226,11:12:46,114.377899,22.717699,0,0
22226,11:20:38,114.389503,22.715099,0,31
22226,20:35:55,114.049202,22.909599,0,7
22226,19:21:08,113.733299,22.969601,0,25
22226,19:47:42,113.851097,22.9792,0,33
22226,18:37:50,113.865402,22.841801,0,37
22226,20:02:29,113.879601,22.989799,0,0
22226,18:29:59,113.913101,22.7742,0,33
22226,18:04:22,113.980904,22.688601,0,6
22226,18:03:23,113.984703,22.6901,0,13
22226,21:04:28,114.131302,22.7656,0,25
22226,21:30:04,114.2285,22.732,0,16
22226,08:40:30,114.242203,22.726801,0,1
22226,08:42:28,114.243202,22.7267,0,0
22226,04:15:05,114.250099,22.719999,0,28
22226,07:52:34,114.253197,22.7272,0,0
22226,07:59:26,114.253304,22.7271,0,0
22226,07:50:35,114.253403,22.7271,0,0
22226,21:46:47,114.256302,22.726999,0,0
22226,22:04:30,114.258904,22.7204,0,0
22226,22:06:27,114.258904,22.7204,0,0
22226,23:49:46,114.260201,22.724701,0,21
22226,04:04:16,114.261101,22.7265,0,28
22226,08:26:59,114.261803,22.733601,0,0
22226,12:51:11,114.271896,22.731701,0,0
22226,12:53:08,114.271896,22.731701,0,0
22226,09:17:02,114.272003,22.731501,0,0
22226,22:34:01,114.272102,22.731001,0,0
22226,16:04:21,114.272301,22.735901,0,0
22226,16:23:02,114.272301,22.735901,0,0
22226,14:04:38,114.2724,22.735901,0,0
22226,14:21:22,114.2724,22.735901,0,0
22226,14:32:11,114.2724,22.735901,0,0
22226,15:36:09,114.2724,22.735901,0,0
22226,13:28:34,114.2724,22.736,0,0
22226,07:21:03,114.272499,22.7318,0,14
22226,06:55:28,114.277,22.728001,0,0
22226,06:30:53,114.277,22.728201,0,0
22226,07:08:16,114.2771,22.7279,0,0
22226,04:58:22,114.2771,22.7281,0,0
22226,05:17:04,114.2771,22.7281,0,0
22226,05:51:30,114.277199,22.728001,0,0
22226,12:07:52,114.277199,22.7281,0,0
22226,23:05:31,114.277199,22.731501,0,27
22226,02:43:34,114.278603,22.7244,0,0
22226,00:50:24,114.278702,22.7244,0,0
22226,03:05:13,114.278801,22.724199,0,0
22226,03:18:59,114.278801,22.724199,0,0
22226,03:41:37,114.278801,22.724199,0,0
22226,00:03:09,114.278801,22.7244,0,0
22226,13:02:00,114.282303,22.711901,0,21
22226,11:05:54,114.356201,22.7442,0,39
22226,22:02:31,114.258904,22.7204,0,0
22226,19:17:13,113.753601,22.979,0,15
22226,19:14:15,113.764999,22.981001,0,17
22226,19:43:47,113.828499,22.998501,0,24
22226,19:01:28,113.829399,22.997601,0,14
22226,18:35:52,113.877998,22.827801,0,42
22226,20:06:24,113.889397,22.9865,0,30
22226,18:32:56,113.904297,22.802299,0,44
22226,18:31:57,113.9104,22.7918,0,41
22226,20:11:20,113.9105,22.9697,0,37
22226,20:13:17,113.929604,22.9627,0,33
22226,20:43:49,114.0783,22.878799,0,13
22226,20:58:34,114.1119,22.812401,0,29
22226,17:39:48,114.1399,22.6612,0,39
22226,21:19:14,114.188904,22.7248,0,31
22226,21:22:10,114.2034,22.7251,0,0
22226,10:13:08,114.214897,22.7304,0,28
22226,10:06:15,114.227898,22.722401,0,7
22226,09:35:45,114.231903,22.7321,0,17
22226,10:01:20,114.235298,22.7146,0,0
22226,08:34:52,114.238899,22.7342,0,0
22226,08:32:54,114.246002,22.733999,0,30
22226,17:13:12,114.249702,22.728201,0,0
22226,08:00:25,114.253197,22.727301,0,0
22226,08:05:20,114.253197,22.727301,0,0
22226,07:28:56,114.253403,22.7269,0,0
22226,21:42:51,114.256302,22.726999,0,0
22226,07:25:58,114.257103,22.7285,0,16
22226,04:09:10,114.257797,22.7285,0,19
22226,21:53:41,114.258904,22.7204,0,0
22226,09:55:26,114.259102,22.724001,0,13
22226,21:51:42,114.260399,22.7213,0,0
22226,22:18:16,114.260399,22.724501,0,15
22226,08:26:01,114.261803,22.733601,0,0
22226,10:28:52,114.262199,22.7255,0,21
22226,22:22:12,114.265297,22.7274,0,0
22226,22:37:56,114.272102,22.731001,0,0
22226,15:53:32,114.272301,22.735901,0,0
22226,16:19:06,114.272301,22.735901,0,0
22226,16:26:57,114.272301,22.735901,0,0
22226,13:17:45,114.2724,22.735901,0,0
22226,13:58:44,114.2724,22.735901,0,0
22226,14:00:42,114.2724,22.735901,0,0
22226,14:45:58,114.2724,22.735901,0,0
22226,15:09:35,114.2724,22.735901,0,0
22226,15:11:32,114.2724,22.735901,0,0
22226,15:28:16,114.2724,22.735901,0,0
22226,15:39:05,114.2724,22.735901,0,0
22226,13:30:32,114.2724,22.736,0,0
22226,13:32:29,114.2724,22.736,0,0
22226,07:20:04,114.275597,22.732599,0,7
22226,07:03:20,114.277,22.728201,0,0
22226,04:28:51,114.277,22.728901,0,0
22226,10:38:43,114.277,22.740601,0,11
22226,05:02:18,114.2771,22.7281,0,0
22226,05:30:51,114.2771,22.7281,0,0
22226,06:44:39,114.2771,22.728201,0,0
22226,05:47:34,114.277199,22.728001,0,0
22226,05:53:28,114.277199,22.728001,0,0
22226,11:51:08,114.277199,22.7281,0,0
22226,12:02:58,114.277199,22.7281,0,0
22226,16:48:37,114.277298,22.728001,0,0
22226,12:25:35,114.277397,22.7285,0,0
22226,01:27:47,114.278397,22.7244,0,0
22226,03:45:32,114.278603,22.7243,0,0
22226,01:18:56,114.278603,22.7244,0,0
22226,01:35:40,114.278603,22.7244,0,0
22226,00:21:50,114.278702,22.7244,0,0
22226,00:23:50,114.278702,22.7244,0,0
22226,01:50:26,114.278702,22.724501,0,0
22226,03:20:57,114.278801,22.724199,0,0
22226,00:26:47,114.278801,22.7243,0,0
22226,00:12:59,114.278801,22.7244,0,0
22226,00:14:00,114.278801,22.7244,0,0
22226,00:14:59,114.278801,22.7244,0,0
22226,00:38:35,114.278801,22.7244,0,0
22226,10:52:30,114.280602,22.728399,0,6
22226,13:04:57,114.2817,22.7115,0,17
22226,10:53:28,114.2827,22.7278,0,10
22226,11:45:13,114.284698,22.721701,0,12
22226,12:59:03,114.286903,22.726299,0,31
22226,23:23:12,114.333298,22.6975,0,30
22226,11:04:55,114.350197,22.7349,0,43
22226,22:16:18,114.258904,22.7204,0,0
22226,19:29:01,113.738297,22.972401,0,33
22226,19:33:57,113.778503,22.983601,0,33
22226,19:35:55,113.795097,22.988899,0,29
22226,19:40:49,113.809502,22.994699,0,13
22226,19:46:44,113.846497,22.985399,0,28
22226,18:51:38,113.891098,22.9321,0,45
22226,20:07:25,113.897301,22.980801,0,36
22226,18:10:17,113.970703,22.687099,0,0
22226,20:21:10,113.977898,22.9238,0,24
22226,18:02:25,113.987701,22.690901,0,0
22226,20:45:47,114.082199,22.8797,0,0
22226,17:43:43,114.095901,22.665501,0,35
22226,20:53:39,114.1036,22.8375,0,43
22226,21:11:20,114.174202,22.747499,0,37
22226,21:16:16,114.175797,22.7216,0,7
22226,17:31:55,114.204903,22.685301,0,31
22226,10:12:09,114.210999,22.7288,0,19
22226,09:32:47,114.2397,22.7323,0,23
22226,21:33:00,114.242401,22.7327,0,0
22226,23:52:45,114.251297,22.7206,0,0
22226,07:44:40,114.253197,22.7271,0,0
22226,08:47:23,114.255302,22.7363,0,0
22226,08:28:58,114.256798,22.735701,0,0
22226,08:53:17,114.2575,22.741899,0,36
22226,08:08:18,114.258202,22.729099,0,21
22226,21:57:36,114.258904,22.7204,0,0
22226,22:14:21,114.258904,22.7204,0,0
22226,08:58:12,114.259201,22.7288,0,19
22226,08:49:21,114.259499,22.744699,0,20
22226,08:10:15,114.261398,22.7257,0,0
22226,08:23:04,114.268097,22.732,0,0
22226,10:50:32,114.268799,22.729601,0,5
22226,22:23:11,114.269302,22.729799,0,0
22226,22:31:05,114.272102,22.731001,0,0
22226,16:27:58,114.272301,22.735901,0,0
22226,13:26:36,114.2724,22.735701,0,0
22226,13:55:47,114.2724,22.735901,0,0
22226,14:28:13,114.2724,22.735901,0,0
22226,14:42:02,114.2724,22.735901,0,0
22226,14:55:48,114.2724,22.735901,0,0
22226,15:02:41,114.2724,22.735901,0,0
22226,15:19:25,114.2724,22.735901,0,0
22226,15:45:57,114.2724,22.735901,0,0
22226,16:55:30,114.276001,22.729099,0,4
22226,12:40:21,114.277,22.7281,0,0
22226,04:40:40,114.2771,22.7281,0,0
22226,05:10:11,114.2771,22.7281,0,0
22226,05:23:57,114.2771,22.7281,0,0
22226,06:18:05,114.2771,22.728201,0,0
22226,04:35:44,114.277199,22.7281,0,0
22226,06:13:09,114.277298,22.728001,0,0
22226,12:26:34,114.277298,22.728201,0,0
22226,12:28:34,114.277298,22.728201,0,0
22226,12:30:31,114.277298,22.728201,0,0
22226,12:37:23,114.277298,22.728201,0,0
22226,04:26:53,114.278099,22.7299,0,4
22226,01:10:05,114.278603,22.7244,0,0
22226,02:02:14,114.278603,22.7244,0,0
22226,00:17:55,114.278702,22.7243,0,0
22226,02:17:00,114.278702,22.7243,0,0
22226,00:54:21,114.278702,22.7244,0,0
22226,00:56:18,114.278702,22.7244,0,0
22226,01:03:11,114.278702,22.7244,0,0
22226,01:44:30,114.278702,22.724501,0,0
22226,01:48:27,114.278702,22.724501,0,0
22226,03:35:42,114.278801,22.724199,0,0
22226,00:07:06,114.278801,22.7244,0,0
22226,00:42:31,114.278999,22.7244,0,0
22226,00:36:37,114.279503,22.7246,0,2
22226,23:44:52,114.284599,22.7274,0,22
22226,04:00:19,114.284798,22.727301,0,17
22226,13:05:56,114.286697,22.7164,0,38
22226,10:57:26,114.292603,22.7237,0,0
22226,23:09:27,114.293701,22.723301,0,26
22226,23:40:57,114.3022,22.718201,0,0
22226,23:37:58,114.316101,22.706699,0,14
22226,11:27:33,114.3508,22.704,0,22
22226,11:17:42,114.391502,22.7152,0,20
22226,08:51:18,114.259697,22.744801,0,14
22226,19:49:40,113.8554,22.973499,0,23
22226,18:39:48,113.8629,22.8591,0,44
22226,19:51:40,113.869301,22.966801,0,16
22226,17:50:37,114.043701,22.683901,0,2
22226,21:01:30,114.1213,22.7918,0,35
22226,21:07:25,114.157501,22.761801,0,38
22226,21:13:20,114.1707,22.7299,0,42
22226,21:24:09,114.2034,22.7251,0,0
22226,17:27:58,114.223396,22.7045,0,26
22226,04:19:01,114.242798,22.7146,0,0
22226,09:49:31,114.250504,22.719801,0,1
22226,07:43:41,114.253197,22.7271,0,0
22226,07:57:29,114.253197,22.7272,0,0
22226,07:49:36,114.253403,22.7271,0,0
22226,22:09:25,114.258904,22.7204,0,0
22226,22:11:22,114.258904,22.7204,0,0
22226,21:52:41,114.258904,22.7206,0,4
22226,04:07:12,114.260597,22.732,0,0
22226,04:23:56,114.261398,22.725,0,0
22226,09:04:16,114.266701,22.7278,0,0
22226,10:44:37,114.267601,22.7288,0,0
22226,10:49:32,114.267601,22.7288,0,0
22226,17:02:23,114.267998,22.7323,0,0
22226,22:26:09,114.272102,22.731001,0,0
22226,22:43:51,114.272102,22.7311,0,0
22226,16:09:16,114.272301,22.735901,0,0
22226,13:21:40,114.2724,22.735701,0,0
22226,13:53:50,114.2724,22.735701,0,0
22226,14:37:06,114.2724,22.735901,0,0
22226,14:54:49,114.2724,22.735901,0,0
22226,15:18:26,114.2724,22.735901,0,0
22226,15:35:10,114.2724,22.735901,0,0
22226,22:59:35,114.273201,22.731701,0,0
22226,10:39:42,114.2761,22.7337,0,30
22226,06:41:42,114.276901,22.728001,0,2
22226,06:02:20,114.277,22.7281,0,0
22226,05:38:43,114.2771,22.728001,0,0
22226,06:08:14,114.2771,22.728001,0,0
22226,05:22:58,114.2771,22.7281,0,0
22226,06:58:25,114.2771,22.728201,0,0
22226,04:34:45,114.277199,22.7281,0,0
22226,04:44:37,114.277199,22.7281,0,0
22226,04:53:26,114.277199,22.7281,0,0
22226,11:56:05,114.277199,22.7281,0,0
22226,12:05:55,114.277199,22.7281,0,0
22226,16:53:32,114.277199,22.7281,0,0
22226,12:22:37,114.277298,22.7283,0,0
22226,01:25:50,114.278603,22.7244,0,0
22226,01:55:20,114.278603,22.7244,0,0
22226,02:20:56,114.278702,22.7241,0,0
22226,02:07:09,114.278702,22.7243,0,0
22226,02:11:06,114.278702,22.7243,0,0
22226,00:55:19,114.278702,22.7244,0,0
22226,03:23:54,114.278801,22.724199,0,0
22226,03:34:43,114.278801,22.724199,0,0
22226,00:04:10,114.278801,22.7244,0,0
22226,00:06:07,114.278801,22.7244,0,0
22226,00:47:26,114.278801,22.7244,0,0
22226,03:57:21,114.282303,22.722799,0,20
22226,23:13:22,114.307999,22.7117,0,40
22226,11:32:27,114.333,22.697701,0,0
22226,23:35:01,114.337303,22.694901,0,0
22226,23:22:13,114.3395,22.695601,0,25
22226,11:07:50,114.360199,22.7416,0,0
22226,11:22:37,114.382401,22.7113,0,39
22226,11:16:42,114.3908,22.715401,0,0
22226,18:49:38,113.9058,22.911501,0,43
22226,10:10:11,114.211403,22.7222,0,12
22226,09:40:39,114.233498,22.7229,0,18
22226,09:34:46,114.235199,22.7321,0,36
22226,21:32:02,114.235901,22.732,0,32
22226,08:44:26,114.245399,22.728399,0,2
22226,17:20:07,114.248497,22.7271,0,0
22226,04:21:58,114.250801,22.7199,0,23
22226,07:35:49,114.253304,22.7271,0,0
22226,07:48:37,114.253403,22.7271,0,0
22226,17:08:17,114.257103,22.735701,0,0
22226,08:50:20,114.262901,22.7444,0,0
22226,22:20:15,114.264297,22.726801,0,0
22226,09:06:14,114.269897,22.730101,0,12
22226,15:55:30,114.272301,22.735901,0,0
22226,15:57:27,114.272301,22.735901,0,0
22226,13:19:43,114.2724,22.735901,0,0
22226,14:02:40,114.2724,22.735901,0,0
22226,14:47:56,114.2724,22.735901,0,0
22226,15:06:38,114.2724,22.735901,0,0
22226,15:13:30,114.2724,22.735901,0,0
22226,19:07:23,113.808899,22.9949,0,8
22226,15:34:11,114.2724,22.735901,0,0
22226,22:53:42,114.272697,22.731501,0,0
22226,07:18:07,114.276398,22.7285,0,12
22226,06:42:41,114.276802,22.727699,0,0
22226,06:51:33,114.277,22.728201,0,0
22226,05:37:44,114.2771,22.728001,0,0
22226,04:55:26,114.2771,22.7281,0,0
22226,05:21:00,114.2771,22.7281,0,0
22226,06:46:37,114.2771,22.728201,0,0
22226,05:49:32,114.277199,22.728001,0,0
22226,06:14:08,114.277199,22.728001,0,0
22226,12:04:56,114.277199,22.7281,0,0
22226,16:52:32,114.277298,22.728001,0,0
22226,01:29:45,114.278397,22.7244,0,0
22226,01:22:51,114.278603,22.7244,0,0
22226,02:58:19,114.278801,22.724199,0,0
22226,03:00:17,114.278801,22.724199,0,0
22226,03:11:06,114.278801,22.724199,0,0
22226,03:22:55,114.278801,22.724199,0,0
22226,03:37:42,114.278801,22.724199,0,0
22226,03:39:39,114.278801,22.724199,0,0
22226,00:01:11,114.278801,22.7244,0,0
22226,00:46:27,114.278801,22.7244,0,0
22226,11:46:12,114.279198,22.724199,0,23
22226,03:58:21,114.2854,22.721701,0,13
22226,11:40:19,114.297302,22.7218,0,41
22226,11:39:21,114.302803,22.717199,0,33
22226,11:34:24,114.322701,22.702299,0,0
22226,23:37:00,114.322899,22.702101,0,33
22226,11:33:26,114.330002,22.6996,0,32
22226,11:13:45,114.382896,22.717899,0,0
22226,19:38:51,113.807899,22.991199,0,9
22226,19:15:13,113.761299,22.980499,0,4
22226,20:30:02,114.007599,22.9165,0,0
22226,07:34:50,114.253197,22.7271,0,0
22226,20:52:41,114.101997,22.843901,0,0
22226,07:40:44,114.253197,22.7271,0,0
22226,22:13:20,114.258904,22.7204,0,0
22226,09:26:53,114.259102,22.729099,0,0
22226,23:50:47,114.259598,22.7244,0,0
22226,09:22:57,114.2649,22.7274,0,11
22226,10:43:38,114.266296,22.728399,0,9
22226,08:24:03,114.268097,22.732,0,0
22226,17:01:24,114.269096,22.7327,0,0
22226,21:09:23,114.161697,22.7603,0,27
22226,08:22:03,114.2715,22.731701,0,15
22226,03:25:52,114.278801,22.724199,0,0
22226,22:39:56,114.272102,22.731001,0,0
22226,16:06:19,114.272301,22.735901,0,0
22226,16:13:11,114.272301,22.735901,0,0
22226,16:28:57,114.272301,22.735901,0,0
22226,16:30:54,114.272301,22.735901,0,0
22226,12:45:16,114.2724,22.7353,0,11
22226,13:50:53,114.2724,22.735701,0,0
22226,14:11:31,114.2724,22.735901,0,0
22226,14:15:28,114.2724,22.735901,0,0
22226,14:34:09,114.2724,22.735901,0,0
22226,14:56:47,114.2724,22.735901,0,0
22226,21:15:18,114.172897,22.7222,0,16
22226,15:46:56,114.2724,22.735901,0,0
22226,13:34:29,114.2724,22.736,0,0
22226,13:45:18,114.2724,22.736,0,0
22226,04:42:38,114.277,22.728001,0,0
22226,05:00:21,114.2771,22.7281,0,0
22226,05:11:10,114.2771,22.7281,0,0
22226,05:13:07,114.2771,22.7281,0,0
22226,07:15:09,114.2771,22.7281,0,0
22226,05:58:23,114.277199,22.728001,0,0
22226,04:31:48,114.277199,22.7281,0,0
22226,04:36:43,114.277199,22.7281,0,0
22226,11:53:08,114.277199,22.7281,0,0
22226,06:29:52,114.277199,22.7285,0,0
22226,12:27:33,114.277298,22.728201,0,0
22226,12:18:41,114.277298,22.7283,0,0
22226,10:34:47,114.277901,22.736401,0,3
22226,03:47:32,114.278603,22.7243,0,0
22226,03:53:26,114.278603,22.7243,0,0
22226,02:33:43,114.278603,22.7244,0,0
22226,00:18:54,114.278702,22.7243,0,0
22226,10:09:11,114.2136,22.7222,0,0
22226,09:38:42,114.233299,22.7286,0,0
22226,02:09:07,114.278702,22.7243,0,0
22226,00:57:17,114.278702,22.7244,0,0
22226,02:48:29,114.278801,22.724199,0,0
22226,09:42:37,114.233498,22.718901,0,22
22226,02:50:26,114.278801,22.724199,0,0
22226,08:38:48,114.240402,22.7253,0,0
22226,03:31:46,114.278801,22.724199,0,0
22226,03:36:41,114.278801,22.724199,0,0
22226,00:08:05,114.278801,22.7244,0,0
22226,00:43:30,114.278999,22.7244,0,0
22226,10:55:26,114.287201,22.726101,0,36
22226,11:41:18,114.290802,22.724701,0,0
22226,04:16:04,114.240997,22.7138,0,44
22226,23:27:09,114.331703,22.6987,0,0
22226,19:05:23,113.812302,22.997101,0,21
22226,19:04:24,113.817299,22.997499,0,6
22226,19:45:45,113.8414,22.9911,0,28
22226,18:38:49,113.860298,22.8515,0,41
22226,19:57:33,113.867401,22.989901,0,0
22226,18:28:59,113.914398,22.7644,0,30
22226,20:16:13,113.950699,22.9394,0,40
22226,18:23:06,113.957497,22.707199,0,41
22226,18:21:08,113.965103,22.692301,0,28
22226,18:05:23,113.977997,22.687599,0,3
22226,23:29:07,114.332199,22.698099,0,5
22226,23:21:14,114.341202,22.698799,0,20
22226,08:30:56,114.247704,22.734501,0,0
22226,20:42:50,114.075401,22.881399,0,40
22226,09:50:30,114.250603,22.719801,0,6
22226,11:42:17,114.290802,22.724701,0,0
22226,19:42:48,113.821503,22.9977,0,17
22226,18:58:31,113.827797,22.990101,0,40
22226,18:28:00,113.921402,22.754999,0,45
22226,18:46:42,113.936203,22.892099,0,23
22226,20:18:14,113.963203,22.927799,0,11
22226,20:32:58,114.028999,22.913799,0,28
22226,17:54:34,114.034798,22.684,0,9
22226,17:49:38,114.046402,22.683599,0,16
22226,20:51:40,114.100998,22.8479,0,26
22226,21:05:27,114.1409,22.7626,0,35
22226,17:37:48,114.162498,22.6579,0,43
22226,10:11:10,114.211098,22.7271,0,0
22226,10:14:06,114.218102,22.7309,0,0
22226,17:26:00,114.234001,22.7141,0,19
22226,08:37:50,114.240402,22.7253,0,0
22226,21:34:58,114.250298,22.735201,0,11
22226,07:26:58,114.253304,22.726801,0,5
22226,07:29:55,114.253403,22.7269,0,0
22226,21:48:45,114.257004,22.7276,0,10
22226,09:27:52,114.257103,22.731899,0,22
22226,08:16:10,114.266899,22.7283,0,24
22226,10:47:34,114.267601,22.7288,0,0
22226,07:23:02,114.267799,22.7293,0,37
22226,09:05:15,114.268097,22.729099,0,14
22226,22:38:55,114.272102,22.731001,0,0
22226,16:07:18,114.272301,22.735901,0,0
22226,16:14:10,114.272301,22.735901,0,0
22226,16:31:53,114.272301,22.735901,0,0
22226,08:20:06,114.2724,22.731899,0,0
22226,13:51:52,114.2724,22.735701,0,0
22226,14:12:30,114.2724,22.735901,0,0
22226,14:29:14,114.2724,22.735901,0,0
22226,14:35:08,114.2724,22.735901,0,0
22226,14:46:57,114.2724,22.735901,0,0
22226,15:12:31,114.2724,22.735901,0,0
22226,15:14:31,114.2724,22.735901,0,0
22226,15:16:28,114.2724,22.735901,0,0
22226,15:33:12,114.2724,22.735901,0,0
22226,15:44:01,114.2724,22.735901,0,0
22226,15:50:55,114.2724,22.735901,0,0
22226,13:35:28,114.2724,22.736,0,0
22226,13:42:20,114.2724,22.736,0,0
22226,13:13:48,114.273201,22.7323,0,7
22226,16:58:27,114.2733,22.732201,0,0
22226,04:25:54,114.273697,22.732,0,32
22226,16:57:27,114.275299,22.732599,0,2
22226,12:42:18,114.276299,22.732201,0,16
22226,04:29:50,114.277,22.728901,0,0
22226,04:30:49,114.277,22.728901,0,0
22226,05:42:39,114.2771,22.728001,0,0
22226,04:54:27,114.2771,22.7281,0,0
22226,04:59:22,114.2771,22.7281,0,0
22226,05:01:20,114.2771,22.7281,0,0
22226,05:03:17,114.2771,22.7281,0,0
22226,05:08:12,114.2771,22.7281,0,0
22226,07:16:08,114.2771,22.7281,0,0
22226,06:45:38,114.2771,22.728201,0,0
22226,05:36:45,114.277199,22.7279,0,0
22226,05:54:27,114.277199,22.728001,0,0
22226,05:59:22,114.277199,22.728001,0,0
22226,04:32:47,114.277199,22.7281,0,0
22226,11:52:07,114.277199,22.7281,0,0
22226,11:54:07,114.277199,22.7281,0,0
22226,12:03:57,114.277199,22.7281,0,0
22226,16:49:36,114.277298,22.728001,0,0
22226,12:19:40,114.277298,22.7283,0,0
22226,12:20:39,114.277298,22.7283,0,0
22226,01:28:46,114.278397,22.7244,0,0
22226,12:56:06,114.278397,22.7302,0,35
22226,01:09:05,114.278503,22.724199,0,0
22226,03:46:31,114.278603,22.7243,0,0
22226,03:48:31,114.278603,22.7243,0,0
22226,01:19:55,114.278603,22.7244,0,0
22226,03:10:07,114.278801,22.724199,0,0
22226,03:26:51,114.278801,22.724199,0,0
22226,00:11:01,114.278801,22.7244,0,0
22226,00:15:58,114.278801,22.7244,0,0
22226,00:39:34,114.278801,22.7244,0,0
22226,10:54:27,114.284599,22.7272,0,0
22226,13:09:52,114.285698,22.726999,0,18
22226,13:00:02,114.2882,22.7208,0,13
22226,23:12:23,114.302101,22.7181,0,17
22226,23:36:01,114.3321,22.6982,0,27
22226,11:28:32,114.344704,22.704,0,0
22226,11:10:47,114.370697,22.722799,0,41
22226,03:38:41,114.278801,22.724199,0,0
22226,20:03:27,113.879898,22.9897,0,0
22226,18:41:47,113.887001,22.868401,0,42
22226,18:26:02,113.934601,22.736099,0,35
22226,18:25:03,113.944603,22.7279,0,47
22226,20:25:06,113.999001,22.9177,0,0
22226,20:36:53,114.0541,22.908199,0,21
22226,17:45:42,114.075699,22.674,0,41
22226,20:48:43,114.085197,22.8673,0,31
22226,17:42:44,114.107498,22.6649,0,41
22226,17:41:45,114.118103,22.6653,0,31
22226,17:34:52,114.191597,22.6719,0,46
22226,17:30:56,114.2089,22.6898,0,29
22226,10:08:12,114.217201,22.7222,0,29
22226,10:07:14,114.221397,22.7222,0,34
22226,21:31:03,114.233101,22.731899,0,0
22226,09:57:23,114.248001,22.7195,0,0
22226,23:53:44,114.250603,22.7213,0,10
22226,07:53:32,114.253197,22.7272,0,0
22226,21:40:53,114.256302,22.726999,0,0
22226,21:37:54,114.258301,22.729,0,12
22226,21:58:35,114.258904,22.7204,0,0
22226,22:00:33,114.258904,22.7204,0,0
22226,22:15:20,114.258904,22.7204,0,0
22226,04:08:11,114.259201,22.7299,0,9
22226,22:17:17,114.259903,22.722601,0,14
22226,08:09:17,114.261398,22.7257,0,0
22226,08:11:14,114.261398,22.7257,0,0
22226,07:24:01,114.261803,22.7258,0,16
22226,09:18:00,114.272003,22.731501,0,0
22226,22:32:04,114.272102,22.731001,0,0
22226,22:49:46,114.272102,22.7311,0,0
22226,15:58:26,114.272301,22.735901,0,0
22226,16:00:24,114.272301,22.735901,0,0
22226,16:24:00,114.272301,22.735901,0,0
22226,16:24:59,114.272301,22.735901,0,0
22226,13:56:46,114.2724,22.735901,0,0
22226,14:22:20,114.2724,22.735901,0,0
22226,14:43:01,114.2724,22.735901,0,0
22226,15:03:40,114.2724,22.735901,0,0
22226,15:07:37,114.2724,22.735901,0,0
22226,08:17:09,114.273003,22.7316,0,16
22226,08:18:08,114.2742,22.7325,0,15
22226,10:30:51,114.274696,22.7325,0,31
22226,06:27:55,114.277,22.7279,0,0
22226,06:48:35,114.277,22.728201,0,0
22226,07:09:14,114.2771,22.7279,0,0
22226,06:04:18,114.277199,22.728001,0,0
22226,07:12:13,114.277199,22.7281,0,0
22226,16:46:39,114.277298,22.728001,0,0
22226,12:31:30,114.277298,22.728201,0,0
22226,12:23:37,114.277397,22.7285,0,0
22226,10:37:44,114.277397,22.739901,0,15
22226,01:16:58,114.278603,22.7244,0,0
22226,01:23:50,114.278603,22.7244,0,0
22226,02:03:13,114.278603,22.7244,0,0
22226,01:04:10,114.278702,22.7244,0,0
22226,02:59:18,114.278801,22.724199,0,0
22226,00:02:10,114.278801,22.7244,0,0
22226,11:38:22,114.3078,22.712,0,0
22226,23:19:17,114.338699,22.693899,0,7
22226,11:03:56,114.338997,22.7297,0,47
22226,11:08:49,114.360901,22.740499,0,22
22226,15:23:21,114.2724,22.735901,0,0
22226,19:13:16,113.771599,22.9821,0,25
22226,19:50:39,113.861702,22.9692,0,24
22226,18:40:49,113.8759,22.8627,0,45
22226,20:12:18,113.919601,22.965599,0,35
22226,18:47:40,113.926399,22.894501,0,50
22226,17:51:35,114.041901,22.684,0,8
22226,17:46:40,114.063698,22.6777,0,42
22226,20:49:42,114.088898,22.8582,0,35
22226,21:02:29,114.124802,22.7824,0,20
22226,17:40:46,114.128403,22.663099,0,32
22226,21:06:26,114.146896,22.763399,0,32
22226,21:26:07,114.212601,22.729799,0,8
22226,09:41:38,114.233498,22.7227,0,0
22226,10:03:17,114.233704,22.7173,0,21
22226,07:41:44,114.253197,22.7271,0,0
22226,07:36:48,114.253502,22.7269,0,0
22226,08:04:22,114.253502,22.7269,0,0
22226,04:11:08,114.255302,22.726299,0,0
22226,08:55:15,114.256302,22.736401,0,0
22226,08:59:11,114.261398,22.7258,0,0
22226,09:20:59,114.272003,22.731501,0,0
